date,title,description,channel,num_tags,duration,viewcount,likecount,dislikecount,commentcount,topics,title_length,description_length,total_likes,adjusted_likes,seconds
2015-09-22 11:33:13,[Trailer] Grit - The Making of a Naval Diver: Episode 10,"Day one of Hell Week is off to a raucous start as the diver trainees are given a multitude of tasks to perform and complete. Will the men give everything they've got, or quit? Find out at 6pm this Thursday, 24 September on www.youtube.com/cyberpioneertv and www.facebook.com/cyberpioneer.connect. 

Subscribe to PIONEER Magazine at http://mindef.sg/subscribe2pioneer
Read PIONEER Singapore on Magzter: http://mindef.sg/1NK2oVX

View more videos, photos and stories of the SAF at the links below!

Cyberpioneer: http://www.mindef.gov.sg/cyberpioneer
facebook: https://www.facebook.com/cyberpioneer...
twitter: https://www.twitter.com/cybpioneer
flickr: https://www.flickr.com/photos/cyberpi...
instagram: https://instagram.com/cybpioneer",Ministry of Defence Singapore,,0 days 00:00:46.000000000,2703,16.0,1.0,0.0,Military;Music,11,74.0,17.0,15.058823529411764,46.0
2015-09-17 09:49:42,Defence News in a Nutshell - 17 September 2015 Edition,"In the 38th edition of Defence News in a Nutshell (DNN), we cover MINDEF Pride Day 2015 where innovative projects were showcased and recognised for their benefits and savings, and the SAFRA's Celebration Run and Ride event held at Sentosa that attracted over 5,500 NSmen and their families.

View more videos, photos and stories of the SAF at the links below!

facebook: https://www.facebook.com/cyberpioneer.connect
twitter: https://www.twitter.com/cybpioneer
flickr: https://www.flickr.com/photos/cyberpioneer
Instagram: https://instagram.com/cybpioneer/",Ministry of Defence Singapore,,0 days 00:04:36.000000000,2102,9.0,3.0,0.0,Television_program;Society,10,64.0,12.0,6.75,276.0
2015-09-10 10:01:42,Grit - The Making of a Naval Diver: Episode 9 [The Breakout],"Hell Week has begun!

The diver trainees are determined to prove that they can conquer the toughest phase of the Combat Diver Course. Here, their mental resilience is tested to see how well they stand up against the extreme physical stresses that come with the relentless and hard hitting training. Catch the diver trainees in action now!

Subscribe to PIONEER Magazine at http://mindef.sg/subscribe2pioneer
Read PIONEER Singapore on Magzter: http://mindef.sg/1NK2oVX

View more videos, photos and stories of the SAF at the links below!

Cyberpioneer: http://www.mindef.gov.sg/cyberpioneer
facebook: https://www.facebook.com/cyberpioneer.connect
twitter: https://www.twitter.com/cybpioneer
flickr: https://www.flickr.com/photos/cyberpioneer
instagram: https://instagram.com/cybpioneer",Ministry of Defence Singapore,5,0 days 00:09:01.000000000,136099,258.0,20.0,24.0,Military;Television_program;Society,12,83.0,278.0,239.4388489208633,541.0
2015-09-03 10:00:17,Defence News in a Nutshell - 3 September 2015 Edition,"In the 37th edition of Defence News in a Nutshell (DNN), we cover the NDP Appreciation Dinner, Singapore Amazing Machine Competition, and the multilateral 6th Western Pacific Mine Countermeasure Exercise hosted by Singapore and Indonesia.   



View more videos, photos and stories of the SAF at the links below!

facebook: https://www.facebook.com/cyberpioneer.connect
twitter: https://www.twitter.com/cybpioneer
flickr: https://www.flickr.com/photos/cyberpioneer
Instagram: https://instagram.com/cybpioneer/",Ministry of Defence Singapore,9,0 days 00:04:55.000000000,1560,4.0,1.0,0.0,Military;Society,10,54.0,5.0,3.2,295.0
2015-09-01 13:57:01,PIONEER Magazine September 2015 Issue,"This month in PIONEER, take a closer look at the Republic of Singapore Air Force's recent peacetime missions which include search and rescue, and disaster relief operations. Then read what former Chief of Defence Force Lieutenant-General (NS) Ng Chee Meng said about leaving the SAF after a 29-year career. And meet the adventurous duo Ashik & Ashok who have taken on Asia's highest volcano in Iran.

In a hurry? Read PIONEER on mobile here: http://magzter.com/p/ua7kd




Subscribe to PIONEER Magazine at http://mindef.sg/subscribe2pioneer
Read PIONEER Singapore on Magzter: http://mindef.sg/1NK2oVX

View more videos, photos and stories of the SAF at the links below!

Cyberpioneer: http://www.mindef.gov.sg/cyberpioneer
facebook: https://www.facebook.com/cyberpioneer.connect
twitter: https://www.twitter.com/cybpioneer
flickr: https://www.flickr.com/photos/cyberpioneer
instagram: https://instagram.com/cybpioneer",Ministry of Defence Singapore,,0 days 00:01:18.000000000,1226,5.0,1.0,0.0,Military;Society,5,101.0,6.0,4.166666666666667,78.0
2015-08-27 09:48:33,Grit - The Making of a Naval Diver: Episode 8 [The Calm Before the Storm],"The diver trainees give everything they've got. 

Fighting fatigue and exhaustion, the men push themselves hard to complete the sea circuit test within 18 minutes. While passing this test takes them a step closer to becoming a naval diver, it also takes them closer to what is perhaps their biggest test yet...the Hell Week!

facebook: https://www.facebook.com/cyberpioneer.connect
twitter: https://www.twitter.com/cybpioneer
flickr: https://www.flickr.com/photos/cyberpioneer
instagram: https://instagram.com/cybpioneer",Ministry of Defence Singapore,17,0 days 00:08:51.000000000,59398,124.0,8.0,4.0,Military;Television_program;Society,15,58.0,132.0,116.4848484848485,531.0
2015-08-20 10:00:37,Defence News in a Nutshell – 20 August 2015 Edition,"In the 36th edition of Defence News in a Nutshell (DNN), we cover the Chief of Army and Chief of Defence Force Change of-Command Parades, the National Day Observance Ceremony, the Black Knights Jubilee Weekend Aerial Display and National Day Parade, and the MINDEF Volunteers' Dinner.

View more videos, photos and stories of the SAF at the links below!

facebook: https://www.facebook.com/cyberpioneer.connect
twitter: https://www.twitter.com/cybpioneer
flickr: https://www.flickr.com/photos/cyberpioneer
Instagram: https://instagram.com/cybpioneer/",Ministry of Defence Singapore,6,0 days 00:05:16.000000000,3051,11.0,1.0,1.0,Military;Society,10,62.0,12.0,10.083333333333332,316.0
2015-08-13 10:06:30,Grit - The Making of a Naval Diver: Episode 7 [Against the Tide],"The diver trainees suit up for one of their toughest challenges yet, to swim 2 kilometres in the open sea and make it back under 50 minutes. With strong currents and inclement weather, it will be tough. And if they make it, they have one more hurdle to overcome.

The training is unforgiving.

There is little rest as the men perform set after set of sits ups, pulls ups, and leg raises. Diving Instructor Raj shifts training to a higher gear with a series of strengthening exercises that push the trainees to the limits of their physical and mental endurance. The men are also introduced to water survival training to boost their water confidence.

facebook: https://www.facebook.com/cyberpioneer.connect
twitter: https://www.twitter.com/cybpioneer
flickr: https://www.flickr.com/photos/cyberpioneer
instagram: https://instagram.com/cybpioneer",Ministry of Defence Singapore,13,0 days 00:08:32.000000000,66770,138.0,5.0,10.0,Lifestyle_(sociology);Military,13,116.0,143.0,133.17482517482517,512.0
2015-08-11 09:52:18,[Trailer] Grit - The Making of a Naval Diver: Episode 7,"For the uninitiated, the sea swim to the yellow buoy seems easy enough. But that's only half the battle. 

Catch episode 7 of Grit at 6pm this Thursday, 13 August, on www.youtube.com/cyberpioneertv and www.facebook.com/cyberpioneer.connect and see how the diver trainees go all out to make the timing for one of their last challenges before the dreaded Hellweek.

facebook: https://www.facebook.com/cyberpioneer...
twitter: https://www.twitter.com/cybpioneer
flickr: https://www.flickr.com/photos/cyberpi...
instagram: https://instagram.com/cybpioneer",Ministry of Defence Singapore,8,0 days 00:00:31.000000000,16913,21.0,0.0,1.0,Lifestyle_(sociology),11,61.0,21.0,21.0,31.0
2015-08-06 10:03:52,Defence News in a Nutshell - 6 August 2015 Edition,"In the 35th edition of Defence News in a Nutshell (DNN), we cover the SAF50 Dinner at Pasir Laba Camp, with Prime Minister Lee Hsien Loong as guest-of-honour; the SAF50 celebrations at the Istana with President Tony Tan Keng Yam; and the SAF and DSO-DSTA Scholarship award ceremonies. 


facebook: https://www.facebook.com/cyberpioneer.connect
twitter: https://www.twitter.com/cybpioneer
flickr: https://www.flickr.com/photos/cyberpioneer
Instagram: https://instagram.com/cybpioneer/",Ministry of Defence Singapore,7,0 days 00:05:20.000000000,2837,12.0,1.0,3.0,Military;Society,10,53.0,13.0,11.076923076923077,320.0
2015-08-11 03:36:53,PIONEER Magazine August 2015 Issue,"Subscribe to PIONEER Magazine at http://mindef.sg/subscribe2pioneer 
Read PIONEER Singapore on Magzter: http://magzter.com/p/ua7kd

View more videos, photos and stories of the SAF at the links below!

Cyberpioneer: http://www.mindef.gov.sg/cyberpioneer 
facebook: https://www.facebook.com/cyberpioneer.connect 
twitter: https://www.twitter.com/cybpioneer 
flickr: https://www.flickr.com/photos/cyberpioneer 
instagram: https://instagram.com/cybpioneer",Ministry of Defence Singapore,2,0 days 00:01:13.000000000,660,4.0,1.0,0.0,Entertainment;Military,5,33.0,5.0,3.2,73.0
2015-07-30 09:23:27,Grit - The Making of a Naval Diver: Episode 6 [In Deep Water],"""Remember, it's all in your head!""

Water confidence starts with a clear and calm mind. It's not about how well you can swim, but the ability to adapt to stresses underwater. It's drown-proofing test day and diver trainee, Shawn Yip, has to overcome his fear and ace the test, or he's out.

facebook: https://www.facebook.com/cyberpioneer.connect
twitter: https://www.twitter.com/cybpioneer
flickr: https://www.flickr.com/photos/cyberpioneer
instagram: https://instagram.com/cybpioneer",Ministry of Defence Singapore,,0 days 00:08:10.000000000,75737,125.0,8.0,5.0,Military;Society,13,55.0,133.0,117.4812030075188,490.0
2015-08-07 03:44:06,Our Everyday is Defending Yours (RSN Television Commercial 2015),"Singapore will always be our home. No matter near or far, we are always here for Singapore.

From humble beginnings with just two wooden ships, our Navy is today a modern, versatile and respected force, capable of undertaking a full spectrum of missions. Our Navy gives strength to our nation, playing a pivotal role in 'Defending our Everyday' - by ensuring maritime security, extending diplomacy, protecting our sea lines of communication and safeguarding our sovereignty.

As we celebrate Singapore’s Golden Jubilee, we want to recognize the men and women in the Navy who have contributed to the peace and security of this country, men and women whose Everyday is Defending Yours. Indeed, the things that we do in the Navy are closely intertwined and interlinked with the lives of Singaporeans - our loved ones and those close to our hearts. This TVC is told through the voices of our own servicemen and women who are ordinary Singaporeans, united by a common purpose and mission to keep Singapore, our home safe. 

In all that we do, we do it for Singapore.

To learn more about being part of the RSN, log on to www.navycareers.gov.sg.

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,5,0 days 00:02:48.000000000,1908583,617.0,35.0,59.0,Military;Society,9,198.0,652.0,583.8788343558282,168.0
2015-07-24 14:12:06,"SAF50 Commemorative Book  - ""Giving Strength To Our Nation""","Hey guys, the SAF50 commemorative book has been launched! Here's a sneak peek at what the book is about. Stay tuned for more details if you want to get a copy!

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,11,0 days 00:01:06.000000000,4647,21.0,2.0,5.0,Military;Society,10,39.0,23.0,19.173913043478258,66.0
